Index,Brand,Model,Price,ProductionDate,ProductionMonth,Mileage,FuelType,EngineDis,Color,TransSystem,DriveSystem,Seats,Location,SellerInfo,CarLink
2,TOYOTA,RAV4,85.8,2021年03月,50,52544,油電複合,2.5,白色,手自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/50667,https://www.abccar.com.tw/Car/2180961
3,TOYOTA,RAV4,46.8,2017年04月,97,175340,油電複合,2.5,白色,CVT 無段變速,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/84086,https://www.abccar.com.tw/Car/2179574
4,TOYOTA,RAV4,45.8,2014年03月,134,162606,汽油,2.5,黑色,手自排,前輪驅動,0,高雄市,https://www.abccar.com.tw/dealer/46826,https://www.abccar.com.tw/Car/2177026
5,TOYOTA,RAV4,68,2021年03月,50,10000,汽油,2,黑色,CVT 無段變速,四輪驅動,5,台中市,https://www.abccar.com.tw/dealer/53718,https://www.abccar.com.tw/Car/2175478
6,TOYOTA,RAV4,29.8,2014年10月,127,180000,汽油,2.5,銀色,手自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/52982,https://www.abccar.com.tw/Car/2164712
7,TOYOTA,RAV4,24.6,2012年04月,157,109088,汽油,2.4,黑色,自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/219655,https://www.abccar.com.tw/Car/2163011
8,TOYOTA,RAV4,87.8,2020年07月,58,81343,油電複合,2.5,白色,CVT 無段變速,四輪驅動,5,台中市,https://www.abccar.com.tw/dealer/28793,https://www.abccar.com.tw/Car/2159206
9,TOYOTA,RAV4,21.8,2010年03月,182,130000,汽油,2.4,白色,自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/52982,https://www.abccar.com.tw/Car/2157742
10,TOYOTA,RAV4,45.8,2015年04月,121,140000,汽油,2,白色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/17252,https://www.abccar.com.tw/Car/2149033
11,TOYOTA,RAV4,32.8,2013年10月,139,169750,汽油,2,銀色,CVT 無段變速,前輪驅動,5,嘉義縣,https://www.abccar.com.tw/dealer/202583,https://www.abccar.com.tw/Car/2144983
12,TOYOTA,RAV4,48.8,2015年11月,114,110000,汽油,2,白色,CVT 無段變速,前輪驅動,5,台北市,https://www.abccar.com.tw/dealer/66430,https://www.abccar.com.tw/Car/2144765
13,TOYOTA,RAV4,41.8,2016年08月,105,234141,汽油,2,白色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/28793,https://www.abccar.com.tw/Car/2144136
14,TOYOTA,RAV4,99.8,2022年01月,40,22777,油電複合,2.5,白色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/61322,https://www.abccar.com.tw/Car/2143349
15,TOYOTA,RAV4,52.8,2016年01月,112,6,油電複合,2.5,紅色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/69051,https://www.abccar.com.tw/Car/2143333
16,TOYOTA,RAV4,78,2020年01月,64,47615,汽油,2,灰色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/53026,https://www.abccar.com.tw/Car/2138734
17,TOYOTA,RAV4,51.8,2017年04月,97,178497,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/61322,https://www.abccar.com.tw/Car/2135344
18,TOYOTA,RAV4,39.8,2015年07月,118,76055,汽油,2,黑色,CVT 無段變速,前輪驅動,5,台北市,https://www.abccar.com.tw/dealer/52889,https://www.abccar.com.tw/Car/2132829
19,TOYOTA,RAV4,83.8,2020年08月,57,35876,油電複合,2.5,白色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/60910,https://www.abccar.com.tw/Car/2126336
20,TOYOTA,RAV4,56,2016年11月,102,78801,汽油,2,白色,自手排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/218904,https://www.abccar.com.tw/Car/2126238
21,TOYOTA,RAV4,45.8,2015年05月,120,13,汽油,2,銀色,手自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/17417,https://www.abccar.com.tw/Car/2118275
22,TOYOTA,RAV4,46.8,2015年04月,121,177423,汽油,2,灰色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/61322,https://www.abccar.com.tw/Car/2117793
23,TOYOTA,RAV4,69.8,2014年11月,126,209285,汽油,2,白色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/82534,https://www.abccar.com.tw/Car/2116330
24,TOYOTA,RAV4,79.8,2018年05月,84,30019,油電複合,2.5,灰色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/61322,https://www.abccar.com.tw/Car/2100910
25,TOYOTA,RAV4,95.8,2022年10月,31,5000,汽油,2,綠色,CVT 無段變速,四輪驅動,5,台中市,https://www.abccar.com.tw/dealer/69051,https://www.abccar.com.tw/Car/2100856
26,TOYOTA,RAV4,84.8,2019年03月,74,81819,油電複合,2.5,銀色,自排,四輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/221967,https://www.abccar.com.tw/Car/2082651
27,TOYOTA,RAV4,49.8,2017年02月,99,156819,汽油,2,白色,CVT 無段變速,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/201611,https://www.abccar.com.tw/Car/2082410
28,TOYOTA,RAV4,98.8,2020年11月,54,32492,油電複合,2.5,白色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/61322,https://www.abccar.com.tw/Car/2080800
29,TOYOTA,RAV4,68.8,2019年05月,72,49204,汽油,2,銀色,CVT 無段變速,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/39171,https://www.abccar.com.tw/Car/2074692
30,TOYOTA,RAV4,19.9,2011年10月,163,348829,汽油,2.4,黑色,自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/220684,https://www.abccar.com.tw/Car/2045869
31,TOYOTA,RAV4,53,2015年08月,117,116470,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/61322,https://www.abccar.com.tw/Car/2044170
32,TOYOTA,RAV4,45.8,2017年03月,98,159429,汽油,2,灰色,CVT 無段變速,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/236349,https://www.abccar.com.tw/Car/2217327
33,TOYOTA,RAV4,35.6,2013年03月,146,118167,汽油,2,白色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/8936,https://www.abccar.com.tw/Car/2209344
34,TOYOTA,RAV4,80.8,2021年10月,43,70154,汽油,2,灰色,CVT 無段變速,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/69607,https://www.abccar.com.tw/Car/2206360
35,TOYOTA,RAV4,53.8,2015年12月,113,106614,汽油,2,白色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/86582,https://www.abccar.com.tw/Car/2149994
36,TOYOTA,RAV4,46,2017年07月,94,140000,汽油,2,白色,CVT 無段變速,前輪驅動,5,新興街,https://www.abccar.com.tw/dealer/51768,https://www.abccar.com.tw/Car/2149807
37,TOYOTA,RAV4,72.8,2019年09月,68,69423,汽油,2,黑色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/226165,https://www.abccar.com.tw/Car/2148634
38,TOYOTA,RAV4,69.8,2019年04月,73,89130,汽油,2,白色,CVT 無段變速,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/211381,https://www.abccar.com.tw/Car/2148508
39,TOYOTA,RAV4,76.8,2019年08月,69,53851,汽油,2,白色,手自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/235789,https://www.abccar.com.tw/Car/2148250
40,TOYOTA,RAV4,49.9,2016年11月,102,142888,油電複合,2.5,白色,手自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/232813,https://www.abccar.com.tw/Car/2144842
41,TOYOTA,RAV4,46,2016年05月,108,110000,汽油,2,白色,CVT 無段變速,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/217640,https://www.abccar.com.tw/Car/2144583
42,TOYOTA,RAV4,38,2016年02月,111,176268,汽油,2,藍色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/221758,https://www.abccar.com.tw/Car/2139500
43,TOYOTA,RAV4,78.8,2020年01月,64,79000,汽油,2,白色,手自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/232498,https://www.abccar.com.tw/Car/2123737
44,TOYOTA,RAV4,88.6,2021年11月,42,68760,汽油,2,白色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/8936,https://www.abccar.com.tw/Car/2139151
45,TOYOTA,RAV4,33.8,2011年11月,162,170390,汽油,2.4,白色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/235270,https://www.abccar.com.tw/Car/2137824
46,TOYOTA,RAV4,85.6,2021年02月,51,51414,汽油,2,白色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/8936,https://www.abccar.com.tw/Car/2136147
47,TOYOTA,RAV4,52.6,2016年01月,112,68145,油電複合,2.5,紅色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/8936,https://www.abccar.com.tw/Car/2136070
48,TOYOTA,RAV4,38.8,2013年12月,137,80000,汽油,2,銀色,手自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/73323,https://www.abccar.com.tw/Car/2132892
49,TOYOTA,RAV4,22.8,2011年11月,162,229471,汽油,2.4,黑色,自排,前輪驅動,5,嘉義市,https://www.abccar.com.tw/dealer/227758,https://www.abccar.com.tw/Car/2116235
50,TOYOTA,RAV4,84,2021年03月,50,79380,油電複合,2.5,白色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/200860,https://www.abccar.com.tw/Car/2114710
51,TOYOTA,RAV4,73.8,2019年12月,65,81794,汽油,2,銀色,CVT 無段變速,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/217720,https://www.abccar.com.tw/Car/2107169
52,TOYOTA,RAV4,89.8,2020年12月,53,45000,油電複合,2.5,黑色,手自排,四輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/15593,https://www.abccar.com.tw/Car/2106606
53,TOYOTA,RAV4,88,2020年01月,64,65750,汽油,2,白色,CVT 無段變速,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/211381,https://www.abccar.com.tw/Car/2104622
54,TOYOTA,RAV4,41.8,2013年11月,138,116983,汽油,2,白色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/17721,https://www.abccar.com.tw/Car/2104601
55,TOYOTA,RAV4,49.8,2016年06月,107,142000,油電複合,2.5,白色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/15593,https://www.abccar.com.tw/Car/2100300
56,TOYOTA,RAV4,45.8,2013年05月,144,180000,汽油,2,灰色,CVT 無段變速,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/231577,https://www.abccar.com.tw/Car/2069681
57,TOYOTA,RAV4,48.8,2018年06月,83,117438,汽油,2,灰色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/68522,https://www.abccar.com.tw/Car/2064787
58,TOYOTA,RAV4,58.8,2016年10月,103,91961,汽油,2,藍色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/219788,https://www.abccar.com.tw/Car/2058032
59,TOYOTA,RAV4,78.8,2018年01月,88,62555,油電複合,2.5,黑色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/218838,https://www.abccar.com.tw/Car/2057917
60,TOYOTA,RAV4,99.8,2022年01月,40,18509,汽油,2,白色,CVT 無段變速,前輪驅動,5,台北市,https://www.abccar.com.tw/dealer/83189,https://www.abccar.com.tw/Car/2052062
61,TOYOTA,RAV4,46.8,2014年05月,132,90049,汽油,2,銀色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/34632,https://www.abccar.com.tw/Car/2047757
62,TOYOTA,RAV4,78.8,2020年12月,53,23328,汽油,2,白色,CVT 無段變速,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/233312,https://www.abccar.com.tw/Car/2217519
63,TOYOTA,RAV4,49.9,2018年07月,82,120000,汽油,2,銀色,CVT 無段變速,前輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/54167,https://www.abccar.com.tw/Car/2217054
64,TOYOTA,RAV4,74.9,2021年04月,49,79000,汽油,2,白色,CVT 無段變速,前輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/54167,https://www.abccar.com.tw/Car/2217038
65,TOYOTA,RAV4,26,2014年10月,127,106489,汽油,2.5,黑色,手自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/207076,https://www.abccar.com.tw/Car/2216174
66,TOYOTA,RAV4,36.8,2013年03月,146,113987,汽油,2,灰色,手自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/234642,https://www.abccar.com.tw/Car/2215578
67,TOYOTA,RAV4,19.8,2011年08月,165,175450,汽油,2.4,銀色,自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/39351,https://www.abccar.com.tw/Car/2215274
68,TOYOTA,RAV4,19.8,2009年06月,191,155023,汽油,2.4,黑色,自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/39351,https://www.abccar.com.tw/Car/2215270
69,TOYOTA,RAV4,47.8,2016年11月,102,147948,汽油,2,灰色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/33654,https://www.abccar.com.tw/Car/2214779
70,TOYOTA,RAV4,33.8,2013年10月,139,200560,汽油,2,白色,手自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/7107,https://www.abccar.com.tw/Car/2214527
71,TOYOTA,RAV4,42.8,2015年03月,122,124935,汽油,2.5,黑色,手自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/218913,https://www.abccar.com.tw/Car/2214521
72,TOYOTA,RAV4,15.8,2009年06月,191,163717,汽油,2.4,銀色,自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/224593,https://www.abccar.com.tw/Car/2213819
73,TOYOTA,RAV4,92.8,2022年08月,33,80000,油電複合,2.5,灰色,CVT 無段變速,四輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/54141,https://www.abccar.com.tw/Car/2214413
74,TOYOTA,RAV4,74.9,2021年04月,49,79616,汽油,2,白色,手自排,前輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/54167,https://www.abccar.com.tw/Car/2212831
75,TOYOTA,RAV4,21.8,2010年12月,173,147338,汽油,2.4,銀色,自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/234329,https://www.abccar.com.tw/Car/2212119
76,TOYOTA,RAV4,58.8,2016年10月,103,141069,汽油,2,黑色,手自排,前輪驅動,0,台南市,https://www.abccar.com.tw/dealer/217554,https://www.abccar.com.tw/Car/2212511
77,TOYOTA,RAV4,38.8,2010年03月,182,149300,汽油,2.4,白色,手自排,前輪驅動,0,台南市,https://www.abccar.com.tw/dealer/217554,https://www.abccar.com.tw/Car/2212477
78,TOYOTA,RAV4,51.8,2019年10月,67,48000,汽油,2,灰色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2212298
79,TOYOTA,RAV4,56.8,2020年07月,58,20000,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2211414
80,TOYOTA,RAV4,68.8,2021年06月,47,74694,汽油,2,白色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/218753,https://www.abccar.com.tw/Car/2210129
81,TOYOTA,RAV4,16.8,2010年02月,183,242450,汽油,2.4,白色,自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/236138,https://www.abccar.com.tw/Car/2210425
82,TOYOTA,RAV4,25.8,2012年12月,149,151868,汽油,2.5,銀色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/217073,https://www.abccar.com.tw/Car/2211081
83,TOYOTA,RAV4,28.8,2012年10月,151,169156,汽油,2.4,銀色,自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/34632,https://www.abccar.com.tw/Car/2209158
84,TOYOTA,RAV4,39.6,2015年07月,118,97613,汽油,2.5,白色,手自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/235780,https://www.abccar.com.tw/Car/2211004
85,TOYOTA,RAV4,75.8,2021年04月,49,30000,油電複合,2.5,黑色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/27058,https://www.abccar.com.tw/Car/2210944
86,TOYOTA,RAV4,50.8,2020年03月,62,40000,汽油,2,白色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/27058,https://www.abccar.com.tw/Car/2210647
87,TOYOTA,RAV4,70.4,2021年06月,47,50550,油電複合,2.5,灰色,CVT 無段變速,四輪驅動,5,新北市,https://www.abccar.com.tw/dealer/231952,https://www.abccar.com.tw/Car/2209588
